"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","ah5Ghc","M4A5Cf","ah5Ghc 2"
"https://www.google.co.th/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9E%E0%B8%B5%E0%B9%88%E0%B9%84%E0%B8%AD%E0%B8%A3%E0%B8%B4%E0%B8%AA%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88/data=!4m7!3m6!1s0x313c0bfe344a73f1:0xa118d18b6608ac5c!8m2!3d17.4037203!4d104.683642!16s%2Fg%2F11k57z81t5!19sChIJ8XNKNP4LPDERXKwIZovRGKE?authuser=0&hl=th&rclk=1","ร้านพี่ไอริสน้องวันใหม่","","","อาหารจานเล็ก","·","บ้านนามูลฮิ้น","ปิดอยู่","⋅ เปิด 08:30 พฤ.","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xTbxVHaCzDSW7jyzhDcE0g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=253.09995&pitch=0&thumbfov=100","นั่งรับประทานที่ร้าน","·","รับสินค้าโดยไม่ต้องลงจากรถ"
"https://www.google.co.th/maps/place/%E0%B9%82%E0%B8%81%E0%B9%80%E0%B8%94%E0%B9%89%E0%B8%87%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B9%80%E0%B8%A7%E0%B8%A2%E0%B9%8C+%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%8D%E0%B8%B2%E0%B8%95%E0%B8%B4/data=!4m7!3m6!1s0x313c0dc271f15009:0x7dcb88c893eb9e96!8m2!3d17.3835422!4d104.7363721!16s%2Fg%2F11v5_322db!19sChIJCVDxccINPDERlp7rk8iIy30?authuser=0&hl=th&rclk=1","โกเด้งวันเวย์ หนองญาติ","","","ร้านอาหาร","·","บ้านเลขที่ 354 หมู่ 2 บ้านหนองญาติ","เปิด","⋅ ปิด 22:00","https://lh5.googleusercontent.com/p/AF1QipML1lxEfbP_4ILcBla2dX5WUYSxtGA2jJJnoF6_=w95-h92-k-no","นั่งรับประทานที่ร้าน","·","ไดรฟ์ทรู"
"https://www.google.co.th/maps/place/%E0%B9%80%E0%B8%AE%E0%B8%87+%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%8B%E0%B8%B4%E0%B9%88%E0%B8%87/data=!4m7!3m6!1s0x313c0dc24e6c7ecb:0x4605350eb67e9076!8m2!3d17.3899398!4d104.7271162!16s%2Fg%2F11l5q100dj!19sChIJy35sTsINPDERdpB-tg41BUY?authuser=0&hl=th&rclk=1","เฮง เตี๋ยวไก่ซิ่ง","","","อาหารจานด่วน","·","9PQG+XRH ซอยอังคารพัฒนานิมิตร บ้าน","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_-9gUUt3Du42HCezP8_6ZA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=337.50818&pitch=0&thumbfov=100","สั่งกลับบ้าน","",""
"https://www.google.co.th/maps/place/%E0%B9%81%E0%B8%8B%E0%B8%9A%E0%B8%AD%E0%B8%B4%E0%B8%AA%E0%B8%B2%E0%B8%99/data=!4m7!3m6!1s0x313c0b002ee29c7f:0xd0308459c9259c62!8m2!3d17.4393281!4d104.7345937!16s%2Fg%2F11y2gsxwqn!19sChIJf5ziLgALPDERYpwlyVmEMNA?authuser=0&hl=th&rclk=1","แซบอิสาน","","","ร้านอาหาร","·","CPQM+PRP อาจสามารถ","","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-1x.png","","",""
"https://www.google.co.th/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AE%E0%B8%B1%E0%B8%81%E0%B8%AB%E0%B8%A7%E0%B8%B2%E0%B8%99/data=!4m7!3m6!1s0x313c0c1126167d9f:0xc54dacac4b05dac9!8m2!3d17.3816901!4d104.7370003!16s%2Fg%2F11c20qjnpg!19sChIJn30WJhEMPDERydoFS6ysTcU?authuser=0&hl=th&rclk=1","ร้านฮักหวาน","","","ร้านอาหาร","·","เลขที่ 426","เปิด","⋅ ปิด 21:00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5ZL12Vol8bCagCav2bXvlQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=257.49045&pitch=0&thumbfov=100","นั่งรับประทานที่ร้าน","·","สั่งกลับบ้าน"
"https://www.google.co.th/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%8A%E0%B8%B2%E0%B8%8D%E0%B9%82%E0%B8%82%E0%B8%87/data=!4m7!3m6!1s0x313c0a2f29d1f1c7:0xfdc9dc7a145c4e01!8m2!3d17.4523658!4d104.7458343!16s%2Fg%2F11c476714n!19sChIJx_HRKS8KPDERAU5cFHrcyf0?authuser=0&hl=th&rclk=1","ร้านชาญโขง","4.3","(131)","ร้านอาหาร","·","FP2W+W8W","เปิด","⋅ ปิด 21:00","https://lh5.googleusercontent.com/p/AF1QipNoo0d47LcTXiDJInkvyMWlquHG7AAKvfBrlLy7=w163-h92-k-no","นั่งรับประทานที่ร้าน","·","สั่งกลับบ้าน"
"https://www.google.co.th/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A3%E0%B8%AA%E0%B8%99%E0%B8%B4%E0%B8%A2%E0%B8%A1+%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%81%E0%B8%81%E0%B8%87%E0%B8%96%E0%B8%B8%E0%B8%8720+%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%8D%E0%B8%B2%E0%B8%95%E0%B8%B4+%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9E%E0%B8%99%E0%B8%A1/data=!4m7!3m6!1s0x313c0d23c4106119:0xc037777b2f35603b!8m2!3d17.3791042!4d104.7377074!16s%2Fg%2F11r36n604w!19sChIJGWEQxCMNPDERO2A1L3t3N8A?authuser=0&hl=th&rclk=1","ร้านรสนิยม ข้าวแกงถุง20 หนองญาติ นครพนม","5.0","(1)","เหมาะสำหรับครอบครัว","·","เลขที่ 90/3 หมู่ 6 หมู่บ้าน บ้านหนองญาติ","ปิดอยู่","⋅ เปิด 05:00 พฤ.","https://lh5.googleusercontent.com/p/AF1QipN69NjaV_-rfSSiDQOalZyvt2-Pd35fU_tUxPFo=w122-h92-k-no","นั่งรับประทานที่ร้าน","·","สั่งกลับบ้าน"
"https://www.google.co.th/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A0%E0%B8%B9%E0%B8%98%E0%B8%A3%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%AA%E0%B8%B1%E0%B9%88%E0%B8%87/data=!4m7!3m6!1s0x313c0c728e03e357:0xf70b02749f3acfef!8m2!3d17.3890883!4d104.7265536!16s%2Fg%2F11c1nbf5zh!19sChIJV-MDjnIMPDER7886n3QCC_c?authuser=0&hl=th&rclk=1","ร้านภูธรอารตามสั่ง","","","ร้านอาหาร","·","9PQG+JJM","ปิดอยู่","⋅ เปิด 09:30 ศ.","https://lh5.googleusercontent.com/p/AF1QipPyNYLFfzWV03H8SLZqujGbj1v1McP0JcK97U7M=w80-h106-k-no","นั่งรับประทานที่ร้าน","·","สั่งกลับบ้าน"
"https://www.google.co.th/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%A1%E0%B8%AD%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B0+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%8D%E0%B8%B2%E0%B8%95%E0%B8%B4/data=!4m7!3m6!1s0x313c0d18cde131a9:0x8f456e9f880410fe!8m2!3d17.3835352!4d104.7362488!16s%2Fg%2F11y21nmd74!19sChIJqTHhzRgNPDER_hAEiJ9uRY8?authuser=0&hl=th&rclk=1","ข้างมอหมูกระทะ สาขาหนองญาติ","","","ร้านอาหาร","·","464","เปิด","⋅ ปิด 22:30","https://lh5.googleusercontent.com/p/AF1QipOLdxS5Nr6z8xbylJtjNpoInBCtBigUgqqEBylM=w80-h106-k-no","นั่งรับประทานที่ร้าน","·","รับสินค้าโดยไม่ต้องลงจากรถ"
"https://www.google.co.th/maps/place/%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%99%E0%B8%B1%E0%B8%A7%E0%B8%AA%E0%B9%8C%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%A1.%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9E%E0%B8%99%E0%B8%A1/data=!4m7!3m6!1s0x313c0d236541c77b:0xb84fceeab0a8b14e!8m2!3d17.3918555!4d104.7253858!16s%2Fg%2F11ststvxsy!19sChIJe8dBZSMNPDERTrGosOrOT7g?authuser=0&hl=th&rclk=1","เตี๋ยวผัดไทยนัวส์ข้างม.นครพนม","","","ร้านก๋วยเตี๋ยว","·","24 1","ปิดอยู่","⋅ เปิด 10:30 พฤ.","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NR0_VCom9REM8KrtdmXEew&cb_client=search.gws-prod.gps&w=80&h=92&yaw=210.61563&pitch=0&thumbfov=100","นั่งรับประทานที่ร้าน","·","ไดรฟ์ทรู"
"https://www.google.co.th/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A5%E0%B8%B2%E0%B8%9A/data=!4m7!3m6!1s0x313c0b0073421d15:0x7594c7e72959f3ef!8m2!3d17.4393281!4d104.7345937!16s%2Fg%2F11vrzzr3b0!19sChIJFR1CcwALPDER7_NZKefHlHU?authuser=0&hl=th&rclk=1","ร้านลาบ","","","ร้านอาหาร","·","CPQM+PRP อาจสามารถ","","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-1x.png","นั่งรับประทานที่ร้าน","",""
"https://www.google.co.th/maps/place/Aon+Home/data=!4m7!3m6!1s0x313c0de47b253c2b:0x3ad2a2716244a550!8m2!3d17.3775348!4d104.738945!16s%2Fg%2F11j390km1w!19sChIJKzwle-QNPDERUKVEYnGi0jo?authuser=0&hl=th&rclk=1","Aon Home","5.0","(1)","ร้านอาหาร","·","12","ปิดอยู่","⋅ เปิด 06:00 พฤ.","https://lh5.googleusercontent.com/p/AF1QipNeW8V7oeVDaODL1eS0-opNFBAN4z2pZw8Ins3V=w163-h92-k-no","นั่งรับประทานที่ร้าน","·","สั่งกลับบ้าน"
"https://www.google.co.th/maps/place/%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%9B%E0%B9%87%E0%B8%94%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%8D%E0%B8%B2%E0%B8%95%E0%B8%B4/data=!4m7!3m6!1s0x313c0c11251830cb:0x99da5f949065cc98!8m2!3d17.3827066!4d104.7368487!16s%2Fg%2F11f3sc0zgk!19sChIJyzAYJREMPDERmMxlkJRf2pk?authuser=0&hl=th&rclk=1","ก๋วยเตี๋ยวเป็ดหนองญาติ","4.3","(27)","ร้านก๋วยเตี๋ยว","·","9PMP+3PQ บ้าน","ปิดอยู่","⋅ เปิด 10:00 พฤ.","https://lh5.googleusercontent.com/p/AF1QipP1qOUNM5dGg5qY65ZvRkWvGvAt0ZvOhnhnZGV3=w122-h92-k-no","นั่งรับประทานที่ร้าน","·","สั่งกลับบ้าน"
"https://www.google.co.th/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%88%E0%B8%A3@%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AA%E0%B8%A7%E0%B8%99/data=!4m7!3m6!1s0x313c0da8e3e2dd51:0x84abaf86ee03d065!8m2!3d17.3897113!4d104.7373022!16s%2Fg%2F11y4d21f90!19sChIJUd3i46gNPDERZdAD7oavq4Q?authuser=0&hl=th&rclk=1","ร้านครัวแม่จร@บ้านสวน","","","สลัด","·","280 หมู่11 บ้านนาราชควาย ต.นาราชควาย อ.เมือง","","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-1x.png","ไดรฟ์ทรู","·","จัดส่งโดยไม่สัมผัส"
"https://www.google.co.th/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99+%E0%B8%A5%E0%B8%B2%E0%B8%9A%E0%B9%80%E0%B8%9B%E0%B9%87%E0%B8%94+%E0%B8%99%E0%B8%B2%E0%B8%AA%E0%B8%A1%E0%B8%94%E0%B8%B5/data=!4m7!3m6!1s0x313c0bccf1efd931:0x23ef9af92f07de84!8m2!3d17.406083!4d104.7498024!16s%2Fg%2F11f64643ts!19sChIJMdnv8cwLPDERhN4HL_ma7yM?authuser=0&hl=th&rclk=1","ร้าน ลาบเป็ด นาสมดี","4.1","(28)","ร้านอาหาร","·","CP4X+CWM, Unnamed Road","ใกล้ปิดแล้ว","⋅ 20:00 ⋅ เปิด 08:00 พฤ.","https://lh5.googleusercontent.com/p/AF1QipMk8i5PKvQeUnw3SUyy5nhqItz6qiLEpq7pTKaN=w184-h92-k-no","นั่งรับประทานที่ร้าน","·","สั่งกลับบ้าน"
"https://www.google.co.th/maps/place/%E0%B8%AA%E0%B9%89%E0%B8%A1%E0%B8%95%E0%B8%B3%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B8%A7%E0%B8%B4%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A2/data=!4m7!3m6!1s0x313c0b0bf89eea09:0x8aee0b54b48b3a51!8m2!3d17.4102177!4d104.7235069!16s%2Fg%2F11v5_1fnr6!19sChIJCeqe-AsLPDERUTqLtFQL7oo?authuser=0&hl=th&rclk=1","ส้มตำเจ๊วิบ้านนาราชควาย","","","ร้านอาหาร","·","หมู่10 บ้านนาราชควาย","ปิดอยู่","⋅ เปิด 09:00 พฤ.","https://lh5.googleusercontent.com/p/AF1QipO60zPjGHQVpLVLlyaLscA8v9lp94FhTRju3exT=w163-h92-k-no","นั่งรับประทานที่ร้าน","·","สั่งกลับบ้าน"
"https://www.google.co.th/maps/place/%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B9%80%E0%B8%82%E0%B9%87%E0%B8%A1/data=!4m7!3m6!1s0x313c0d2fd0c8ae09:0x5343b13d6002b18a!8m2!3d17.3857675!4d104.7065535!16s%2Fg%2F11g3x7zsxx!19sChIJCa7I0C8NPDERirECYD2xQ1M?authuser=0&hl=th&rclk=1","บ้านครูเข็ม","5.0","(1)","ผู้ผลิตสินค้าอาหาร","·","101","ปิดอยู่","⋅ เปิด 09:00 พฤ.","https://lh5.googleusercontent.com/p/AF1QipNrWg4yqp2nNiIZtLpzWMVmZUJN1YbmQYGtcA_7=w122-h92-k-no","","",""
"https://www.google.co.th/maps/place/%E0%B8%AD%E0%B9%89%E0%B8%99+%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%A2%E0%B8%81%E0%B8%97%E0%B8%B1%E0%B8%9E/data=!4m7!3m6!1s0x313c0d18e117a83d:0xeac451719435821c!8m2!3d17.3943646!4d104.7259642!16s%2Fg%2F11h_6dmqmx!19sChIJPagX4RgNPDERHII1lHFRxOo?authuser=0&hl=th&rclk=1","อ้น เตี๋ยวเรือยกทัพ","","","ร้านก๋วยเตี๋ยว","·","133 บ้าน","ปิดอยู่","⋅ เปิด 10:00 พฤ.","https://lh5.googleusercontent.com/p/AF1QipMLfgbFL-jirBM8AukGHqEqdDsRaLpBQZUY_0BK=w122-h92-k-no","นั่งรับประทานที่ร้าน","·","สั่งกลับบ้าน"
"https://www.google.co.th/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%84%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%82%E0%B8%82%E0%B8%87%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%88%E0%B8%B8%E0%B9%88%E0%B8%A1/data=!4m7!3m6!1s0x313c0a2f41930b91:0xe12dfcc042e1d2da!8m2!3d17.4546149!4d104.7448844!16s%2Fg%2F11b7y86c70!19sChIJkQuTQS8KPDER2tLhQsD8LeE?authuser=0&hl=th&rclk=1","ร้านเคียงโขงปลาจุ่ม","4.5","(67)","ร้านอาหาร","·","FP3V+RXR, บ้าน อาจสามารถ ต อาจสามารถ อ เมือง จ","เปิด","⋅ ปิด 21:00","https://lh5.googleusercontent.com/p/AF1QipPboW-m9mkKbGr5jeJM6KljZtspktktb0vlQPz5=w122-h92-k-no","นั่งรับประทานที่ร้าน","·","สั่งกลับบ้าน"
"https://www.google.co.th/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%82%E0%B8%82%E0%B8%87+%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9E%E0%B8%99%E0%B8%A1/data=!4m7!3m6!1s0x313c09ddc7eb9307:0xb39969858471ef34!8m2!3d17.4056866!4d104.7869915!16s%2Fg%2F11h7vj8d5w!19sChIJB5Prx90JPDERNO9xhIVpmbM?authuser=0&hl=th&rclk=1","ร้านอาหารระเบียงโขง นครพนม","4.4","(156)","ร้านอาหาร","·","·","เปิด","⋅ ปิด 22:00","https://lh5.googleusercontent.com/p/AF1QipNH0zThv94_sITKHCMom5TZcoC8zwKaGCXsrUam=w122-h92-k-no","นั่งรับประทานที่ร้าน","·","รับสินค้าโดยไม่ต้องลงจากรถ"
"https://www.google.co.th/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%B3%E0%B8%9E%E0%B8%A3/data=!4m7!3m6!1s0x313c09cf7e247697:0x4b6a89c4f2a2328c!8m2!3d17.39641!4d104.791375!16s%2Fg%2F11tngyztxj!19sChIJl3Ykfs8JPDERjDKi8sSJaks?authuser=0&hl=th&rclk=1","ร้านอาหารบ้านนำพร","4.5","(187)","เหมาะสำหรับครอบครัว","·","2 ซอย ศรีเทพประดิษฐาราม ตำบล ในเมือง อำเภอเมืองนครพนม","เปิด","⋅ ปิด 23:00","https://lh5.googleusercontent.com/p/AF1QipMXrZOB4Tb89Mk0HoKb28hj6EPA9YbKT0wafdF_=w122-h92-k-no","นั่งรับประทานที่ร้าน","·","สั่งกลับบ้าน"
"https://www.google.co.th/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%94%E0%B8%B5%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9E%E0%B8%99%E0%B8%A1/data=!4m7!3m6!1s0x313c091e53c6004f:0x570dc88c84e06123!8m2!3d17.4243879!4d104.7741387!16s%2Fg%2F11ns3gd6n6!19sChIJTwDGUx4JPDERI2HghIzIDVc?authuser=0&hl=th&rclk=1","ร้านเนื้อดีนครพนม","4.6","(129)","ร้านอาหาร","·","71 ซอย หมู่มีอุทิศ","เปิด","⋅ ปิด 22:00","https://lh5.googleusercontent.com/p/AF1QipPRKSqHKOsJpb9QjyswrSn3Z6O_IRRxTrof73x7=w122-h92-k-no","นั่งรับประทานที่ร้าน","·","สั่งกลับบ้าน"
"https://www.google.co.th/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A0%E0%B8%B9%E0%B8%95%E0%B8%B0%E0%B8%A7%E0%B8%B1%E0%B8%99+%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%88%E0%B8%B8%E0%B9%88%E0%B8%A1/data=!4m7!3m6!1s0x313c0a2585d21301:0xb399e3015350ddb2!8m2!3d17.4563313!4d104.7439082!16s%2Fg%2F11b6t01pf3!19sChIJARPShSUKPDERst1QUwHjmbM?authuser=0&hl=th&rclk=1","ร้านภูตะวัน ปลาจุ่ม","4.2","(160)","ร้านอาหาร","·","·","เปิด","⋅ ปิด 21:00","https://lh5.googleusercontent.com/p/AF1QipOkOe8ZizVgiIM0iKdSca3N64OvXntMqMuHtsNT=w122-h92-k-no","นั่งรับประทานที่ร้าน","·","สั่งกลับบ้าน"
"https://www.google.co.th/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B8%AA%E0%B9%89%E0%B8%A1%E0%B8%95%E0%B8%B3%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%95%E0%B8%B8%E0%B9%8A%E0%B8%81/data=!4m7!3m6!1s0x313c0b86eba15a25:0xfd628aec095b6bfe!8m2!3d17.4134505!4d104.7141338!16s%2Fg%2F11y53_9sbf!19sChIJJVqh64YLPDER_mtbCeyKYv0?authuser=0&hl=th&rclk=1","ร้านก๋วยเตี๋ยวส้มตำแม่ตุ๊ก","","","ร้านก๋วยเตี๋ยว","·","บ้านนาราชควายน้อย 167","ปิดอยู่","⋅ เปิด 10:00 ส.","https://lh5.googleusercontent.com/p/AF1QipO89-Dyw7aC4fdfsULcFxiNauVPUl645YZYRhrl=w80-h106-k-no","นั่งรับประทานที่ร้าน","·","สั่งกลับบ้าน"
"https://www.google.co.th/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A7%E0%B8%B4%E0%B8%88%E0%B8%B4%E0%B8%95%E0%B8%A3%E0%B8%B2+%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%88%E0%B8%B8%E0%B9%88%E0%B8%A1-%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%9C%E0%B8%B2/data=!4m7!3m6!1s0x313c097b064560fd:0x5e925b58c8d56c!8m2!3d17.4358837!4d104.7593052!16s%2Fg%2F1hm3frdg9!19sChIJ_WBFBnsJPDERbNXIWFuSXgA?authuser=0&hl=th&rclk=1","ร้านวิจิตรา ปลาจุ่ม-ปลาเผา","4.4","(75)","ร้านอาหาร","·","85/1 ถ.นครพนม-ท่าอุเทน ต.อาจสามารถ อ.เมือง จ","ใกล้ปิดแล้ว","⋅ 20:00 ⋅ เปิด 10:00 พฤ.","https://lh5.googleusercontent.com/p/AF1QipNXJWTnp2N7HUH1W28VMlVgqRI-AgJK5hkguRzp=w194-h92-k-no","นั่งรับประทานที่ร้าน","·","สั่งกลับบ้าน"
"https://www.google.co.th/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%88%E0%B8%B8%E0%B9%88%E0%B8%A1+%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%AA%E0%B8%A1%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%87/data=!4m7!3m6!1s0x313c0d5c14165e55:0x1d01b7e9ac3ca1b0!8m2!3d17.3789819!4d104.7377237!16s%2Fg%2F11j4jtjmh9!19sChIJVV4WFFwNPDERsKE8rOm3AR0?authuser=0&hl=th&rclk=1","ร้านหมูจุ่ม แม่สมหวัง","","","ร้านอาหาร","·","เลขที่ 311 หมู่ 6 หมู่บ้าน บ้านหนองญาติ","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ddM_zj2GYdXY3ZL8V_hn0Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=62.28458&pitch=0&thumbfov=100","นั่งรับประทานที่ร้าน","·","สั่งกลับบ้าน"
"https://www.google.co.th/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B9%81%E0%B8%9C%E0%B8%99/data=!4m7!3m6!1s0x313c7242631ce905:0xd9cddfb26347a901!8m2!3d17.340833!4d104.5973651!16s%2Fg%2F11dx934v6p!19sChIJBekcY0JyPDERAalHY7Lfzdk?authuser=0&hl=th&rclk=1","ร้านครัวขุนแผน","4.5","(31)","ร้านอาหาร","·","8HRW+8WQ","เปิด","⋅ ปิด 21:00","https://lh5.googleusercontent.com/p/AF1QipNv-CrU1RB9YXYRaPxnRaFSRHMxRCWYgpsa_lYz=w200-h92-k-no","นั่งรับประทานที่ร้าน","·","สั่งกลับบ้าน"
"https://www.google.co.th/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A2%E0%B8%B2%E0%B8%A2%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%84%E0%B8%AD%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87/data=!4m7!3m6!1s0x313c0d0be592cf4f:0xb8d3e4dca62f30a7!8m2!3d17.3784537!4d104.737839!16s%2Fg%2F11jgy_pkm5!19sChIJT8-S5QsNPDERpzAvptzk07g?authuser=0&hl=th&rclk=1","ร้านยายเรียงคอหมูย่าง","1.0","(1)","ร้านอาหาร","·","9PHQ+94P 2033","เปิด","⋅ ปิด 20:45","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vbNySrVEyK7u5bmgXsIk4A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=102.06162&pitch=0&thumbfov=100","นั่งรับประทานที่ร้าน","·","สั่งกลับบ้าน"
